グリッドi,断面積比A,U1,U2,U3,密度rho,速度V,温度T,マッハ数M,圧力P
52.0,3.4255000000000013,1.8817676044093699,0.7064020857767134,4.602961469924525,0.5493410026008959,0.3753928402856269,0.9389760265442776,0.3873992121213878,0.5158180318400389
53.0,3.662000000000001,2.0628888756565806,0.7061759772341069,5.023285695247546,0.5633230135599618,0.3423238088912296,0.9412173689696391,0.3528516391377458,0.5302094047029556
54.0,3.909500000000002,2.1993967801923078,0.7004368979710665,5.365752406135303,0.5625775112398789,0.3184677290969857,0.9474608436753252,0.32717852919971024,0.5330201634321003
55.0,4.168000000000001,2.39640372194438,0.7139733963578123,5.816823937135051,0.5749529083359836,0.2979353561421248,0.9460712053730808,0.30630926413568194,0.5439463910221823
56.0,4.4375,2.530115542725654,0.6886062150285428,6.156112354122037,0.5701668828677531,0.27216394010477407,0.9525134494320393,0.2788656519667691,0.543091624352277
57.0,4.718000000000002,2.768791457720703,0.735291486534551,6.708066395551125,0.5868570279187584,0.2655640548457378,0.9493498667321638,0.27255624936990736,0.557132641245507
58.0,5.009500000000001,2.846170634609779,0.6463178721926742,6.916816239974848,0.5681546331190295,0.22708331831316464,0.9576486458180682,0.2320502990266398,0.5440925150217
59.0,5.312000000000003,3.2631524948265347,0.8366605024965454,7.858749457372512,0.6142982859236696,0.2563963847301048,0.9449252230698066,0.2637625763912483,0.5804659448578234
60.0,5.6255000000000015,2.5989107349372085,0.4004487000094795,7.2007742163007205,0.4619875095435442,0.15408328367197832,1.1016280635780906,0.14680404754002582,0.5089384055357192
61.0,5.95,1.9346689750478823,-0.035763102477586406,10.091662766323712,0.32515444958787937,-0.018485385840593883,2.0863930998325433,-0.012797656555685006,0.6784
